term,int_rate,installment,home_ownership,annual_inc,verification_status,loan_status,purpose,dti,earliest_cr_line,pub_rec,revol_bal,revol_util,total_acc,mort_acc
0,17.57,259.65,0,17000.0,1,1,2,24.65,1998,0,7838.0,24.6,25.0,1.0
0,9.99,193.58,0,80000.0,1,1,4,6.4,2002,0,14556.0,39.7,33.0,3.0
0,13.66,510.2,2,97000.0,1,0,2,13.36,2004,1,7440.0,80.0,13.0,0.0
1,20.2,322.59,0,32000.0,2,1,1,19.17,1990,0,18978.0,61.6,28.0,6.0
0,14.33,324.5,3,28000.0,0,0,1,26.01,2002,0,12008.0,66.7,20.0,0.0
0,7.26,309.97,2,78000.0,1,1,2,15.83,1997,0,1428.0,4.6,50.0,0.0
0,16.29,610.7,0,42000.0,0,1,2,23.43,1999,0,7622.0,48.9,23.0,1.0
1,10.99,260.85,0,50000.0,2,1,1,17.7,1997,0,10526.0,39.1,34.0,1.0
1,18.25,615.91,2,55000.0,1,0,1,11.52,1995,0,10784.0,89.1,27.0,2.0
0,14.65,551.91,0,92000.0,0,1,1,18.25,1996,0,20876.0,59.1,36.0,1.0
0,10.64,260.55,0,98000.0,0,1,1,20.09,2001,0,21436.0,91.6,27.0,5.0
0,10.99,721.79,0,90000.0,1,1,2,17.13,2001,1,11538.0,46.9,36.0,3.0
0,7.62,289.03,2,107000.0,0,1,1,24.66,1997,0,11603.0,25.4,38.0,0.0
0,7.62,850.71,0,62000.0,2,1,2,10.16,1996,0,29020.0,33.3,22.0,2.0
1,13.35,330.24,0,32000.0,2,0,2,3.04,1990,0,2685.0,6.1,27.0,3.0
0,13.99,205.04,0,100000.0,1,1,2,14.31,1997,0,4031.0,73.3,39.0,4.0
0,12.99,269.52,3,40000.0,0,1,2,19.83,2004,0,6144.0,52.1,10.0,1.8139908160844136
0,11.99,531.36,0,60000.0,1,1,1,23.1,1993,0,12545.0,28.9,50.0,1.0
0,8.0,219.36,3,68508.0,2,1,1,8.22,1985,0,2932.0,17.2,22.0,1.8139908160844136
0,8.9,789.07,3,59000.0,2,1,2,19.29,2001,0,20909.0,86.0,15.0,4.0
0,11.49,112.11,0,60000.0,1,1,2,15.3,1991,0,9916.0,55.7,20.0,1.8139908160844136
1,17.97,304.53,3,40000.0,0,1,2,22.38,2002,0,9964.0,22.5,21.0,0.0
0,12.49,334.49,0,85000.0,0,1,2,16.19,1996,0,13968.0,25.1,46.0,5.0
0,10.99,491.01,0,79795.32,2,1,7,18.88,1984,0,66894.0,18.3,30.0,2.0
1,19.05,623.24,0,61360.0,2,0,1,33.4,1978,0,21621.0,70.2,33.0,2.0
0,6.99,185.24,0,40000.0,1,1,2,7.05,1994,0,7062.0,21.3,27.0,1.8139908160844136
0,12.53,133.87,0,66125.0,2,1,2,3.26,2004,0,3690.0,73.8,8.0,1.8139908160844136
0,16.78,355.44,0,110000.0,2,1,2,13.55,1996,1,12274.0,59.3,31.0,2.0
1,10.49,601.7,0,75000.0,1,1,2,5.15,2001,0,14808.0,26.9,24.0,4.0
0,16.55,977.85,3,60000.0,0,0,1,29.85,1985,0,33893.0,62.6,27.0,3.0
0,13.48,339.26,0,75689.0,2,1,2,14.57,1983,1,18823.0,64.9,23.0,1.8139908160844136
0,18.24,597.6,0,55000.0,1,0,2,27.51,2001,0,2167.0,40.9,34.0,1.0
1,23.28,634.37,0,86958.0,2,0,2,25.46,1996,0,10711.0,75.4,22.0,2.0
0,8.18,471.3,0,105000.0,1,1,1,14.67,1987,0,34389.0,88.4,21.0,2.0
1,11.71,662.95,0,80004.0,2,1,2,29.4,1995,0,10753.0,29.3,41.0,1.8139908160844136
0,9.49,288.26,0,78000.0,0,1,2,21.37,1985,0,9583.0,37.4,47.0,3.0
1,12.99,477.71,0,110000.0,2,1,2,17.54,1999,0,20674.0,84.7,28.0,4.0
0,9.67,513.8,0,75000.0,0,1,1,19.2,2000,0,12290.0,85.9,22.0,1.0
0,11.53,98.98,3,58000.0,0,1,6,17.88,2003,0,19766.0,73.8,15.0,1.0
0,10.75,587.17,0,68000.0,0,1,2,21.46,1994,0,5758.0,29.8,43.0,4.0
1,18.24,632.37,0,60000.0,2,1,1,21.68,1998,0,29615.0,64.0,57.0,4.0
0,24.5,420.64,3,75000.0,2,1,11,9.84,2004,1,5235.0,36.4,15.0,0.0
0,7.89,500.58,0,90000.0,0,1,2,25.23,2004,0,19237.0,44.1,29.0,2.0
0,14.46,361.22,3,63360.0,2,1,9,32.86,2006,0,24222.0,67.7,38.0,0.0
0,5.32,240.92,0,55000.0,0,1,2,12.44,2004,0,7343.0,40.1,35.0,2.0
0,7.89,187.72,0,98000.0,0,1,2,22.09,1993,0,10298.0,37.0,37.0,2.0
0,14.54,688.81,3,42000.0,2,1,2,18.23,1997,0,19713.0,41.9,6.0,1.8139908160844136
0,8.67,253.18,0,128000.0,0,1,2,4.38,1997,0,2982.0,93.2,30.0,3.0
0,12.12,399.26,0,75000.0,0,1,0,9.79,2001,0,5859.0,34.3,20.0,5.0
0,7.62,747.88,0,100000.0,1,1,1,14.61,2002,0,26327.0,44.7,34.0,1.0
0,13.67,340.18,0,49000.0,2,1,1,4.82,2008,0,5250.0,64.0,8.0,1.0
1,19.52,380.3,0,85000.0,1,1,2,11.72,2002,0,11677.0,73.4,24.0,4.0
0,13.33,338.54,2,33000.0,1,1,2,28.51,2003,0,7842.0,62.7,48.0,0.0
0,6.24,763.28,3,154000.0,1,1,1,12.99,1999,0,30550.0,60.4,61.0,1.0
1,10.99,565.18,3,400000.0,2,1,1,3.72,1996,0,28447.0,53.2,25.0,0.0
1,10.99,260.85,0,63000.0,1,1,4,29.33,1999,1,5605.0,38.9,17.0,0.0
0,6.03,213.05,3,75000.0,0,1,1,12.19,2005,0,7328.0,49.2,34.0,0.0
0,8.9,264.35,3,25000.0,2,1,9,27.5,2007,0,6708.0,31.8,18.0,0.0
0,13.65,340.08,0,114589.8,0,1,2,26.69,2002,0,45947.0,76.8,40.0,5.0
0,16.99,275.38,0,39500.0,2,1,2,28.93,2005,0,3778.0,32.3,18.0,1.0
1,14.65,236.07,0,46000.0,2,0,1,29.06,1998,0,18268.0,88.0,31.0,4.0
0,12.39,501.02,0,75000.0,2,1,2,23.35,1999,0,31794.0,81.5,25.0,1.0
1,19.19,625.09,0,90000.0,1,1,2,18.43,2002,0,7179.0,66.5,17.0,2.0
1,13.98,418.65,3,68951.76,1,0,2,16.27,2002,0,18408.0,65.0,15.0,0.0
1,18.25,510.6,2,50000.0,0,0,2,10.54,2000,1,11869.0,52.2,17.0,0.0
0,6.89,503.25,2,145000.0,0,1,9,20.94,1983,0,10211.0,13.9,48.0,6.0
0,13.11,202.49,0,62000.0,0,1,2,3.35,2004,0,2936.0,33.0,12.0,1.0
0,14.31,308.96,3,43000.0,1,1,2,17.5,2009,0,5375.0,30.0,8.0,0.0
0,12.12,382.63,0,110000.0,0,1,4,3.2,1994,0,1588.0,20.1,19.0,6.0
0,15.31,278.54,3,30100.0,2,0,2,23.84,2009,0,6680.0,35.0,17.0,0.0
0,15.31,208.91,3,57000.0,0,1,1,16.69,2003,0,12081.0,43.8,15.0,0.0
0,18.85,256.07,3,55000.0,2,1,2,5.37,2001,1,6478.0,44.7,15.0,0.0
1,13.11,210.99,0,85000.0,2,1,6,23.01,1995,0,6445.0,40.5,28.0,3.0
1,18.25,298.7,0,65000.0,2,1,2,9.73,2001,0,3155.0,55.4,22.0,2.0
0,9.67,128.45,3,40000.0,0,1,9,13.02,2007,0,3483.0,11.1,23.0,0.0
0,9.17,446.31,3,67000.0,0,1,1,11.96,2006,0,14114.0,29.5,17.0,1.0
0,15.31,292.47,3,45000.0,1,1,1,14.96,2001,0,8990.0,89.0,12.0,0.0
0,17.86,99.23,0,21800.0,2,1,2,21.64,1978,1,6129.0,20.2,34.0,1.0
0,17.99,997.67,2,60000.0,0,1,2,18.8,2005,1,6964.0,25.3,12.0,0.0
0,6.03,428.39,2,36000.0,0,1,7,2.5,2000,0,2012.0,5.0,14.0,0.0
0,17.77,360.38,3,150000.0,2,1,2,3.53,1987,0,9474.0,69.7,17.0,0.0
1,12.99,454.96,0,70000.0,2,1,2,14.76,1997,0,5875.0,22.4,26.0,4.0
0,9.75,964.5,3,110000.0,2,1,1,23.81,1981,0,52644.0,82.0,16.0,3.0
1,10.99,313.02,0,73000.0,2,1,2,17.47,1984,0,31327.0,68.7,19.0,5.0
0,10.74,300.07,0,43000.0,2,1,9,34.24,1995,0,14001.0,37.6,29.0,1.0
1,15.99,136.16,3,52416.0,1,0,9,19.78,2003,0,1258.0,28.6,13.0,1.8139908160844136
1,22.95,589.99,3,125000.0,2,0,2,12.51,2000,0,12460.0,72.4,36.0,3.0
1,16.29,318.15,3,45000.0,1,1,2,13.71,2007,0,10970.0,66.5,45.0,0.0
0,14.64,120.72,3,34000.0,1,1,2,22.2,1974,1,1757.0,65.0,20.0,0.0
0,12.72,687.13,0,57996.0,2,1,2,9.48,1998,0,14066.0,24.3,21.0,1.8139908160844136
0,9.17,414.43,3,35000.0,0,1,2,26.57,2004,0,14281.0,61.6,18.0,0.0
0,13.67,285.75,3,58000.0,2,1,1,4.41,1995,0,2906.0,48.4,24.0,0.0
1,13.35,275.2,0,46000.0,0,1,4,27.26,1999,1,831.0,12.2,25.0,0.0
0,7.9,75.1,3,30000.0,1,1,2,12.92,2005,0,4982.0,61.5,21.0,0.0
1,17.57,253.49,0,35000.0,0,1,2,23.66,2005,0,4031.0,44.8,14.0,1.0
0,9.17,557.89,0,60000.0,0,1,1,9.63,2001,0,17489.0,29.3,35.0,4.0
0,7.69,237.08,0,95000.0,1,1,2,11.99,2001,1,5740.0,19.9,33.0,2.0
0,7.12,257.51,3,32000.0,1,1,2,14.59,1999,0,915.0,3.7,16.0,0.0
0,10.15,323.38,2,60000.0,1,0,2,26.78,1986,0,26867.0,72.4,47.0,5.0
0,7.29,372.12,3,70000.0,0,1,2,15.79,2000,0,14431.0,54.6,22.0,1.8139908160844136
0,10.99,294.61,3,43000.0,0,1,2,13.79,2006,0,10328.0,42.3,23.0,0.0
0,13.99,222.13,0,45000.0,2,1,4,27.1,1992,0,45671.0,28.6,27.0,3.0
0,19.05,581.4,3,41000.0,2,1,2,24.41,2003,0,8764.0,40.4,27.0,0.0
0,12.12,266.18,0,40000.0,0,1,2,21.24,1986,0,16006.0,60.6,35.0,4.0
1,16.55,255.96,0,50000.0,1,0,2,31.93,2004,0,13123.0,80.0,34.0,1.0
0,12.12,465.81,0,42000.0,0,1,2,31.51,1997,0,15156.0,40.6,28.0,2.0
0,10.99,654.68,0,80000.0,1,1,1,26.78,1982,0,27059.0,87.9,25.0,3.0
0,12.69,234.82,0,22000.0,1,1,2,9.33,1999,0,1689.0,33.8,26.0,1.0
0,13.35,772.08,3,60000.0,0,1,11,13.33,2001,1,12499.0,21.9,27.0,0.0
0,13.11,181.39,0,50000.0,2,1,1,25.49,2000,0,776.0,77.6,21.0,4.0
0,11.14,294.43,0,66868.0,2,0,2,32.57,1976,0,34984.0,70.7,26.0,9.0
0,13.98,307.52,3,42000.0,0,1,2,8.18,2001,0,13778.0,34.8,9.0,0.0
0,9.71,257.05,2,40000.0,0,1,2,8.1,2004,0,13925.0,51.8,14.0,0.0
0,8.49,378.76,2,130000.0,0,1,1,8.81,1986,0,85461.0,78.1,18.0,1.0
0,7.62,249.3,0,130000.0,1,1,4,16.68,1977,0,10307.0,73.6,9.0,1.0
1,18.99,311.23,0,39000.0,2,0,2,14.89,1997,1,11851.0,76.0,19.0,0.0
0,12.99,336.9,2,40000.0,1,1,4,13.47,2001,0,15455.0,69.9,5.0,0.0
0,6.39,734.38,0,145000.0,1,1,2,15.19,2003,0,27068.0,53.6,40.0,3.0
0,11.67,495.86,0,65000.0,0,1,2,20.16,1994,0,11686.0,45.8,32.0,1.0
0,8.39,849.38,0,95000.0,2,0,2,25.96,1997,0,29755.0,46.7,39.0,4.0
0,22.95,125.73,3,12500.0,0,1,2,21.6,1978,0,6947.0,76.3,21.0,0.0
0,8.9,476.3,0,75000.0,2,1,4,21.6,1999,0,5581.0,46.9,23.0,1.8139908160844136
1,16.55,492.23,0,88000.0,0,0,4,30.31,1974,0,50357.0,84.4,24.0,3.0
0,13.33,304.68,3,80000.0,1,1,2,21.14,1989,0,18615.0,66.0,15.0,0.0
0,12.12,332.72,3,40065.0,0,1,1,22.03,1999,0,12246.0,71.6,15.0,0.0
0,19.52,275.98,0,25000.0,1,1,2,29.48,1996,1,2119.0,23.8,16.0,2.0
1,23.4,625.26,0,104500.0,2,1,9,11.06,2007,0,10179.0,71.7,18.0,1.0
0,17.76,207.19,3,20000.0,2,1,1,21.61,2004,0,6920.0,56.3,34.0,0.0
1,17.27,599.96,0,80000.0,2,0,4,20.34,1999,0,26301.0,95.6,17.0,3.0
0,6.03,289.14,0,40000.0,2,1,2,29.61,1994,0,5022.0,6.8,31.0,1.0
0,8.39,315.17,3,51000.0,2,1,2,3.48,1994,0,3259.0,12.7,11.0,0.0
0,21.15,500.22,0,75000.0,0,1,2,4.54,2000,0,12711.0,84.2,11.0,0.0
0,15.61,447.55,3,80000.0,2,1,2,24.35,2003,1,7996.0,76.0,33.0,2.0
0,19.97,313.91,0,96000.0,2,0,2,30.8,2003,0,32987.0,67.9,37.0,2.0
0,18.84,330.1,0,22633.69,2,0,2,36.11,2001,1,14806.0,77.1,30.0,0.0
0,7.9,422.42,3,85000.0,0,1,2,10.37,1996,0,13730.0,55.4,17.0,0.0
0,13.11,248.05,0,54800.0,0,1,2,7.47,1999,0,3240.0,37.2,36.0,6.0
0,21.0,273.15,3,50000.0,0,1,2,20.62,2008,0,11174.0,90.8,12.0,0.0
0,12.69,167.73,0,93500.0,1,1,4,11.01,2006,0,7127.0,63.1,8.0,1.0
0,15.8,210.36,3,80000.0,0,0,1,4.56,2003,0,12245.0,92.8,23.0,0.0
0,11.14,393.67,0,55000.0,0,1,2,24.49,2001,0,9063.0,51.5,19.0,3.0
0,7.62,164.38,3,50000.0,0,1,1,12.51,2000,0,4086.0,50.4,14.0,1.0
0,14.99,207.1,3,48000.0,0,1,2,24.6,2011,0,6557.0,75.4,13.0,0.0
0,11.53,296.92,3,77500.0,2,1,2,30.91,1999,0,8450.0,36.4,50.0,1.0
0,14.47,305.36,3,36400.0,0,0,1,26.23,1990,0,13554.0,50.0,22.0,0.0
0,6.03,386.54,0,52000.0,2,1,2,5.52,1987,0,16197.0,35.5,20.0,2.0
0,10.16,614.51,0,53000.0,2,1,1,18.57,2005,0,9195.0,44.9,10.0,1.0
0,13.35,474.08,0,50000.0,0,1,2,30.45,2004,0,13325.0,25.2,32.0,1.0
1,19.52,517.34,3,47000.0,1,0,2,26.02,1999,1,14402.0,57.6,24.0,0.0
0,12.49,401.39,2,50000.0,0,0,1,5.05,1999,0,5351.0,99.1,5.0,1.0
1,20.75,672.83,0,90000.0,2,1,2,10.64,2006,0,8335.0,40.7,15.0,3.0
0,7.69,311.94,3,70000.0,1,1,2,7.92,2005,0,6513.0,35.8,27.0,0.0
0,11.53,329.91,0,58000.0,1,1,4,11.63,2002,0,6724.0,14.8,36.0,2.0
0,11.22,164.22,3,65000.0,1,1,2,22.18,2001,1,17375.0,49.1,30.0,0.0
0,16.99,178.24,3,103000.0,1,1,0,7.98,1995,1,7227.0,36.1,16.0,2.0
1,14.27,327.72,3,71016.0,1,1,2,16.12,2001,0,18053.0,48.4,21.0,1.8139908160844136
0,6.68,78.37,0,48000.0,0,1,6,13.62,2004,0,3003.0,5.4,24.0,2.0
0,10.99,785.62,3,101000.0,0,0,1,16.2,1996,0,21076.0,57.1,58.0,0.0
1,18.25,510.6,0,79000.0,2,0,6,15.57,1994,1,9657.0,94.7,13.0,1.0
0,11.14,177.15,0,80000.0,2,1,1,27.98,1995,0,35812.0,53.2,47.0,2.0
1,15.1,393.41,0,58276.0,1,1,2,6.38,1996,0,5167.0,15.2,19.0,0.0
0,16.29,917.81,3,82300.0,2,1,2,10.34,1997,0,2799.0,14.9,15.0,0.0
0,21.99,418.13,2,22000.0,2,1,9,32.41,1988,1,19557.0,79.8,13.0,0.0
0,11.55,621.23,0,105000.0,2,1,2,24.1,1998,0,11051.0,50.2,25.0,1.0
1,12.29,335.87,3,76000.0,2,1,0,14.08,2001,0,12067.0,42.8,22.0,0.0
1,16.99,581.43,0,90000.0,1,1,2,10.73,1991,1,5831.0,39.7,31.0,2.0
0,17.86,103.74,3,40700.0,0,1,2,21.73,2001,0,1907.0,48.0,27.0,0.0
0,11.14,459.28,0,54000.0,0,1,2,12.6,2003,0,5531.0,29.1,11.0,2.0
0,14.16,431.62,0,51000.0,2,1,2,7.04,1997,0,10759.0,36.3,30.0,1.0
0,10.99,392.81,0,124000.0,1,1,2,26.06,2004,0,18787.0,90.3,23.0,5.0
0,13.99,232.38,0,89000.0,0,1,4,7.46,1996,1,1880.0,58.0,9.0,0.0
1,10.64,522.92,0,65000.0,2,1,2,18.11,1991,0,5865.0,57.5,22.0,5.0
1,25.8,577.06,0,57000.0,1,0,2,23.77,1997,1,7385.0,53.1,23.0,2.0
1,17.86,759.52,2,70000.0,2,1,1,6.24,1990,0,16082.0,96.3,16.0,3.0
0,10.49,812.45,3,58000.0,1,1,2,15.97,2005,0,14479.0,38.8,19.0,0.0
0,9.99,161.32,0,58000.0,2,1,2,16.53,2002,0,6133.0,27.9,68.0,5.0
0,17.57,734.92,0,68357.14,1,1,2,35.17,2002,0,7283.0,85.7,30.0,3.0
0,9.17,446.31,3,44196.0,1,0,1,15.91,1997,0,11807.0,39.6,23.0,0.0
0,21.7,665.63,2,40375.0,2,1,4,8.01,2000,1,10138.0,72.9,57.0,2.0
0,13.33,897.11,3,94000.0,2,1,2,22.75,1993,0,39762.0,83.7,21.0,6.0
0,7.51,357.78,2,46800.0,0,1,2,6.1,1992,0,7319.0,31.6,12.0,1.8139908160844136
0,13.05,354.04,3,36000.0,0,1,2,24.63,2007,0,9770.0,41.6,10.0,0.0
0,14.98,346.56,0,65000.0,2,1,2,14.4,2005,0,5481.0,37.0,33.0,1.0
0,16.77,106.62,0,65000.0,1,1,6,16.63,1999,0,14667.0,98.4,26.0,1.8139908160844136
1,12.99,525.48,0,173000.0,1,0,2,28.97,1981,0,135706.0,62.0,31.0,3.0
1,12.23,357.78,0,40320.0,2,1,1,16.37,1984,0,8490.0,55.1,28.0,1.8139908160844136
0,14.99,693.21,3,76200.0,1,0,2,12.16,1992,0,22814.0,68.7,10.0,0.0
0,6.03,730.46,0,86000.0,2,1,1,24.84,1993,0,49747.0,38.0,30.0,5.0
0,11.49,333.01,3,50400.0,1,1,2,19.21,1994,0,28079.0,89.1,17.0,1.8139908160844136
0,13.11,237.92,3,23579.3,2,1,2,21.07,2000,0,8284.0,85.4,13.0,0.0
0,7.88,375.37,0,32000.0,0,1,1,11.93,2000,0,13405.0,27.0,27.0,1.8139908160844136
0,16.99,356.48,3,45000.0,1,0,2,10.91,1994,1,10353.0,46.4,23.0,0.0
0,15.59,209.73,0,31000.0,2,1,9,18.27,2007,0,9632.0,28.8,26.0,1.0
1,19.03,454.25,3,35004.0,2,1,2,11.59,2005,0,4199.0,49.4,8.0,1.8139908160844136
0,16.99,320.83,3,30000.0,0,0,1,26.48,2010,0,8547.0,76.3,15.0,0.0
0,7.9,319.17,0,80000.0,0,1,2,12.14,1982,0,14660.0,56.8,25.0,1.0
0,17.86,692.78,0,61072.0,2,0,2,30.08,1997,0,9320.0,63.8,32.0,2.0
0,15.22,369.47,2,48000.0,2,1,13,14.63,1981,1,4325.0,34.1,35.0,4.0
0,12.12,399.26,0,104000.0,0,1,2,13.78,1999,0,11183.0,72.1,17.0,4.0
0,12.12,385.12,3,24000.0,2,1,2,20.2,1996,1,13493.0,60.8,18.0,1.8139908160844136
0,12.49,250.87,3,50000.0,1,1,2,14.21,2003,1,1420.0,31.6,11.0,0.0
0,13.99,341.73,0,120000.0,1,0,4,19.4,1992,0,964.0,41.9,34.0,1.0
0,17.86,142.53,3,30000.0,0,1,6,5.72,2011,0,2524.0,51.5,5.0,0.0
1,19.72,526.77,0,175000.0,1,0,2,6.35,2004,0,13808.0,72.0,19.0,1.0
1,14.49,752.74,0,80000.0,2,1,2,17.06,1999,0,18929.0,30.2,61.0,1.0
1,16.55,393.79,0,55000.0,0,1,1,14.74,2005,0,17214.0,68.6,38.0,7.0
0,13.49,339.31,0,40000.0,0,0,11,18.84,1981,0,14247.0,53.1,20.0,1.8139908160844136
0,11.71,476.3,3,100000.0,2,1,1,14.76,1999,0,2778.0,25.3,15.0,1.8139908160844136
0,12.69,519.95,0,84263.0,1,1,2,23.06,2003,0,24340.0,72.7,34.0,3.0
0,13.99,300.73,3,42000.0,0,0,1,28.77,1999,0,6320.0,38.5,20.0,0.0
0,24.5,175.76,3,27000.0,2,0,2,13.02,2008,0,6657.0,42.7,14.0,0.0
0,9.75,594.78,0,44000.0,2,1,1,26.51,1990,0,21492.0,61.9,20.0,3.0
0,13.68,374.25,3,64000.0,0,1,1,21.88,2001,0,10959.0,74.6,22.0,0.0
0,16.29,156.21,3,55000.0,0,0,2,13.57,2002,1,1036.0,86.3,9.0,0.0
0,15.61,699.3,0,75000.0,1,1,2,10.29,2002,0,6770.0,66.7,18.0,2.0
0,12.29,183.45,3,63500.0,1,1,1,9.5,2004,0,6662.0,19.0,16.0,0.0
0,7.88,469.22,0,145000.0,2,1,2,3.71,1984,0,26751.0,50.4,25.0,1.8139908160844136
0,10.99,315.89,0,72100.0,2,1,2,25.23,1996,0,9438.0,67.9,16.0,4.0
0,19.52,327.67,3,35000.0,1,1,2,26.5,2005,1,3501.0,34.7,15.0,0.0
0,10.75,521.93,2,100000.0,0,1,2,15.8,2001,1,22797.0,64.8,34.0,1.0
0,13.35,118.52,0,69000.0,0,1,4,12.37,1998,0,3534.0,19.1,23.0,3.0
1,12.49,337.4,0,80000.0,1,1,2,6.89,1986,0,17454.0,13.9,28.0,5.0
1,25.99,717.69,3,67000.0,1,1,9,13.38,2006,0,5186.0,81.0,19.0,0.0
0,18.24,145.1,2,50000.0,0,1,2,13.87,2011,0,5224.0,35.5,8.0,0.0
0,14.99,86.66,3,48000.0,0,1,7,21.92,2004,0,16970.0,58.5,36.0,0.0
0,16.99,106.95,3,38000.0,0,0,2,16.24,2007,0,4403.0,62.0,10.0,0.0
0,10.37,549.88,0,75000.0,2,1,1,12.48,1972,0,18905.0,77.4,31.0,1.8139908160844136
1,13.98,372.13,3,38215.0,1,0,2,27.32,2001,0,6623.0,80.8,33.0,0.0
0,11.14,426.47,3,53000.0,2,1,2,14.23,1998,0,12213.0,65.7,22.0,0.0
0,12.12,632.17,0,65000.0,1,1,1,18.78,1990,0,21777.0,58.2,30.0,4.0
1,13.18,571.14,0,70649.0,1,1,9,13.83,1999,0,28039.0,69.9,23.0,4.0
0,8.9,269.91,2,42000.0,1,1,1,4.8,2003,0,5888.0,39.8,38.0,1.0
0,14.99,346.61,3,94340.0,1,1,1,12.44,2011,0,14911.0,67.8,9.0,0.0
1,20.3,426.58,0,107000.0,1,1,2,18.12,1992,0,64861.0,80.8,26.0,1.8139908160844136
1,13.66,461.85,0,85000.0,1,0,2,19.64,2003,0,18253.0,67.4,17.0,2.0
1,9.17,312.62,0,80000.0,1,1,2,25.94,1989,0,7753.0,37.6,33.0,2.0
0,14.65,226.8,2,15000.0,2,1,1,34.32,1996,0,14706.0,43.0,19.0,0.0
0,15.8,248.92,2,26000.0,0,1,7,14.63,1997,0,9563.0,57.6,12.0,0.0
0,5.42,90.48,0,58000.0,0,1,4,18.02,1981,0,17153.0,19.7,38.0,1.8139908160844136
0,7.62,623.23,0,103000.0,2,1,2,3.25,1986,0,9465.0,26.6,23.0,3.0
0,16.99,164.88,3,13000.0,1,1,2,25.02,2007,0,6210.0,44.7,9.0,0.0
0,15.99,560.68,0,50000.0,1,0,2,27.29,2001,0,18061.0,74.8,20.0,1.0
0,18.24,478.81,0,39009.0,0,1,4,11.29,1992,1,9676.0,57.3,33.0,3.0
0,6.03,639.15,0,150000.0,1,1,2,9.13,1984,0,15855.0,37.3,46.0,3.0
0,10.78,326.35,3,18000.0,1,1,2,18.93,1980,0,10710.0,79.3,9.0,2.0
0,8.18,754.07,0,170000.0,0,1,2,10.11,2002,0,21451.0,72.5,25.0,3.0
0,13.99,205.04,3,102500.0,2,0,2,9.87,2003,0,10019.0,71.1,20.0,0.0
0,14.33,909.97,3,60000.0,2,1,2,21.15,1994,0,43383.0,66.7,23.0,0.0
1,13.99,465.27,0,100000.0,2,0,1,25.18,1981,0,28188.0,33.0,35.0,0.0
0,8.9,238.15,3,135000.0,0,1,7,9.8,1987,0,5459.0,19.6,22.0,5.0
0,11.55,495.0,0,40000.0,0,1,2,15.27,2002,1,6606.0,41.8,13.0,1.0
1,23.99,556.55,2,43200.0,2,0,2,28.06,1997,1,43738.0,79.0,32.0,5.0
0,8.19,565.64,0,86000.0,0,1,2,11.32,1990,0,19469.0,40.9,27.0,4.0
0,12.29,266.83,3,125000.0,1,0,1,23.49,2004,1,11740.0,57.8,30.0,2.0
0,14.09,684.43,3,130000.0,1,1,6,2.39,2004,0,2349.0,24.7,33.0,0.0
0,16.99,388.57,0,70000.0,2,1,2,31.8,1999,1,8295.0,86.0,15.0,1.0
0,14.16,503.56,3,65000.0,1,0,1,18.93,1997,0,15473.0,72.0,41.0,4.0
0,16.2,423.08,0,82000.0,0,1,2,7.65,1984,0,7508.0,70.2,15.0,0.0
0,15.59,263.91,3,30000.0,2,1,1,28.88,2008,0,4709.0,77.2,9.0,0.0
0,12.69,788.31,0,84000.0,1,1,2,15.36,2006,0,23594.0,62.7,11.0,1.8139908160844136
0,21.0,135.64,3,15000.0,2,1,1,18.47,2005,0,5405.0,47.0,8.0,0.0
1,7.26,278.94,2,71000.0,0,1,1,29.9,1992,0,235174.0,23.1,34.0,2.0
0,6.62,342.35,3,49000.0,1,1,1,11.27,1988,0,13628.0,18.9,33.0,1.8139908160844136
1,16.29,587.34,3,72000.0,0,1,1,15.68,2002,0,11851.0,75.0,15.0,0.0
1,23.28,645.0,0,58000.0,2,0,2,17.17,2001,0,7468.0,92.2,20.0,1.0
0,11.14,637.24,0,60000.0,2,1,2,19.38,2001,0,21121.0,70.4,28.0,1.0
1,13.44,574.48,0,147000.0,0,1,2,7.31,1997,1,7731.0,13.5,40.0,5.0
0,9.67,192.68,3,36000.0,2,1,0,19.2,2004,0,0.0,0.0,13.0,0.0
1,11.67,386.37,0,68000.0,0,1,2,11.72,2000,0,17848.0,71.1,26.0,3.0
0,5.32,361.38,0,60000.0,0,1,2,18.86,2003,0,3915.0,13.8,44.0,4.0
0,13.33,507.8,3,44000.0,2,0,9,10.01,2004,1,2271.0,22.7,12.0,0.0
1,17.56,462.85,2,45100.0,1,0,2,14.64,2005,0,4509.0,80.5,16.0,1.0
0,7.89,281.58,3,32000.0,2,1,6,12.75,2007,0,15307.0,55.3,9.0,0.0
0,8.9,508.06,0,84000.0,0,0,1,25.29,1995,0,28932.0,52.5,32.0,1.8139908160844136
0,12.12,665.44,0,60000.0,1,1,2,7.98,1999,1,11587.0,89.1,13.0,2.0
1,17.57,420.18,0,40000.0,1,0,2,19.89,2002,0,14782.0,40.1,32.0,5.0
0,21.49,151.71,3,100000.0,2,1,9,2.15,2004,0,8269.0,53.7,7.0,0.0
0,11.47,659.24,0,47260.0,2,1,2,14.88,1999,1,6334.0,44.6,37.0,6.0
1,18.55,616.65,2,98000.0,1,0,2,24.57,1998,0,5558.0,29.0,34.0,0.0
1,19.99,821.14,3,102660.2,1,0,2,16.49,1999,0,20953.0,97.0,12.0,1.0
0,7.49,370.11,0,60000.0,0,1,2,23.0,2008,0,9303.0,35.4,24.0,2.0
